sep=;
tokens;labels
# New sentence = ** Vietnam during the Second World War;0
**;0
Vietnam;0
during;0
the;0
Second;0
World;0
War;0
# New sentence = `` Beauty and a Beat '' ( JD4 );0
``;0
Beauty;0
and;0
a;0
Beat;0
'';0
(;0
JD4;0
);0
# New sentence = F.C. Kibi International University Charme;0
F.C.;0
Kibi;0
International;0
University;0
Charme;0
# New sentence = Shearon Harris Nuclear Power Plant in New Hill;0
Shearon;0
Harris;0
Nuclear;0
Power;0
Plant;0
in;0
New;0
Hill;0
# New sentence = ' '' Tim Worrell '' ' ( 2–2 );0
';0
'';0
Tim;0
Worrell;0
'';0
';0
(;0
2–2;0
);0
# New sentence = National Register of Historic Places listings in Southampton County , Virginia;0
National;0
Register;0
of;0
Historic;0
Places;0
listings;0
in;0
Southampton;0
County;0
,;0
Virginia;0
# New sentence = She retired at age 41 to Mackinac Island .;0
She;0
retired;0
at;0
age;0
41;0
to;0
Mackinac;0
Island;0
.;0
# New sentence = Fort Dodge ( United States Army Post );0
Fort;0
Dodge;0
(;0
United;0
States;0
Army;0
Post;0
);0
# New sentence = Anders Oechsler ( REtires );0
Anders;0
Oechsler;0
(;0
REtires;0
);0
# New sentence = Santa Fe Depot ( San Diego );0
Santa;0
Fe;0
Depot;0
(;0
San;0
Diego;0
);0
# New sentence = Pierson , Illinois;0
Pierson;0
,;0
Illinois;0
# New sentence = ''WEC 21 '' 's main event was a fight between Rob McCullough and Ryan Healy .;0
''WEC;0
21;0
'';0
's;0
main;0
event;0
was;0
a;0
fight;0
between;0
Rob;0
McCullough;0
and;0
Ryan;0
Healy;0
.;0
# New sentence = Ripley , Mississippi;0
Ripley;0
,;0
Mississippi;0
# New sentence = Its last assignment was with the 1st Missile Division , based at Redstone Arsenal .;0
Its;0
last;0
assignment;0
was;0
with;0
the;0
1st;0
Missile;0
Division;0
,;0
based;0
at;0
Redstone;0
Arsenal;0
.;0
# New sentence = Adel Taarabt – Tottenham Hotspur , Queens Park Rangers , Fulham – 2006–09 , 2011–15;0
Adel;0
Taarabt;0
–;0
Tottenham;0
Hotspur;0
,;0
Queens;0
Park;0
Rangers;0
,;0
Fulham;0
–;0
2006–09;0
,;0
2011–15;0
# New sentence = De Witte Holevoet , Scherpenzeel .;0
De;0
Witte;0
Holevoet;0
,;0
Scherpenzeel;0
.;0
# New sentence = Thady Wyndham-Quin , 7th Earl of Dunraven and Mount-Earl;0
Thady;0
Wyndham-Quin;0
,;0
7th;0
Earl;0
of;0
Dunraven;0
and;0
Mount-Earl;0
# New sentence = It was ultimately acquired by ConAgra Foods .;0
It;0
was;0
ultimately;0
acquired;0
by;0
ConAgra;0
Foods;0
.;0
# New sentence = Islamic State of Iraq;0
Islamic;0
State;0
of;0
Iraq;0
# New sentence = The Hourly Radio;0
The;0
Hourly;0
Radio;0
# New sentence = Mount Olive , Virginia;0
Mount;0
Olive;0
,;0
Virginia;0
# New sentence = T-ran currently operates and resides in Nashville , Tennessee .;0
T-ran;0
currently;0
operates;0
and;0
resides;0
in;0
Nashville;0
,;0
Tennessee;0
.;0
# New sentence = Marcello Mastroianni , Virna Lisi;0
Marcello;0
Mastroianni;0
,;0
Virna;0
Lisi;0
# New sentence = Kalyan Kumar , B. Sarojadevi , Ambarish , Jayamalini;0
Kalyan;0
Kumar;0
,;0
B.;0
Sarojadevi;0
,;0
Ambarish;0
,;0
Jayamalini;0
# New sentence = Lunenburg , Vermont;0
Lunenburg;0
,;0
Vermont;0
# New sentence = Christina of Norway;0
Christina;0
of;0
Norway;0
# New sentence = American Association : Lincoln Saltdogs;0
American;0
Association;0
:;0
Lincoln;0
Saltdogs;0
# New sentence = He performed in the companies of Rosalind Newman and Matthew Diamond , and began working as a choreographer in 1982 .;0
He;0
performed;0
in;0
the;0
companies;0
of;0
Rosalind;0
Newman;0
and;0
Matthew;0
Diamond;0
,;0
and;0
began;0
working;0
as;0
a;0
choreographer;0
in;0
1982;0
.;0
# New sentence = 2005 - Telemanías - Teleocho - Córdoba , Argentina;0
2005;0
-;0
Telemanías;0
-;0
Teleocho;0
-;0
Córdoba;0
,;0
Argentina;0
# New sentence = California State Polytechnic University , Pomona;0
California;0
State;0
Polytechnic;0
University;0
,;0
Pomona;0
# New sentence = Heathmont railway station;0
Heathmont;0
railway;0
station;0
# New sentence = Humcha , Karnataka 1947;0
Humcha;0
,;0
Karnataka;0
1947;0
# New sentence = Franz Klammer ( 3 );0
Franz;0
Klammer;0
(;0
3;0
);0
# New sentence = *2 May 1829 : George Bankes;0
*2;0
May;0
1829;0
:;0
George;0
Bankes;0
# New sentence = ' '' Simon Delaney '' ';0
';0
'';0
Simon;0
Delaney;0
'';0
';0
# New sentence = 1971 Montreal Expos season;0
1971;0
Montreal;0
Expos;0
season;0
# New sentence = Mike O'Brien ( Michigan politician );0
Mike;0
O'Brien;0
(;0
Michigan;0
politician;0
);0
# New sentence = It was released on June 25 , 2013 under Epitaph Records .;0
It;0
was;0
released;0
on;0
June;0
25;0
,;0
2013;0
under;0
Epitaph;0
Records;0
.;0
# New sentence = Augustus H. Tulk;0
Augustus;0
H.;0
Tulk;0
# New sentence = Karl Ludvigsen , editor of Car and Driver '' , Motor Trend '' ( born in Kalamazoo );0
Karl;0
Ludvigsen;0
,;0
editor;0
of;0
Car;0
and;0
Driver;0
'';0
,;0
Motor;0
Trend;0
'';0
(;0
born;0
in;0
Kalamazoo;0
);0
# New sentence = Oomph ! - Wunschkind '';0
Oomph;0
!;0
-;0
Wunschkind;0
'';0
# New sentence = In 1975 under pressure from the Holy See , he resigned from active religious duty .;0
In;0
1975;0
under;0
pressure;0
from;0
the;0
Holy;0
See;0
,;0
he;0
resigned;0
from;0
active;0
religious;0
duty;0
.;0
# New sentence = ' '' Sergio Roitman '' '7–6 ( 5 ) , 6–4;0
';0
'';0
Sergio;0
Roitman;0
'';0
'7–6;0
(;0
5;0
);0
,;0
6–4;0
# New sentence = Sacred Grove ( Latter Day Saint movement );0
Sacred;0
Grove;0
(;0
Latter;0
Day;0
Saint;0
movement;0
);0
# New sentence = A recording of part of one episode is known to exist at the Paley Center for Media .;0
A;0
recording;0
of;0
part;0
of;0
one;0
episode;0
is;0
known;0
to;0
exist;0
at;0
the;0
Paley;0
Center;0
for;0
Media;0
.;0
# New sentence = Arthur Lawson Johnston , 3rd Baron Luke;0
Arthur;0
Lawson;0
Johnston;0
,;0
3rd;0
Baron;0
Luke;0
# New sentence = Mrągowo - Kałęczyn - Szczytno;0
Mrągowo;0
-;0
Kałęczyn;0
-;0
Szczytno;0
# New sentence = Jake Goldsbie as Toby Isaacs ( 12 episodes );0
Jake;0
Goldsbie;0
as;0
Toby;0
Isaacs;0
(;0
12;0
episodes;0
);0
# New sentence = ' '' Bosson '' ';0
';0
'';0
Bosson;0
'';0
';0
# New sentence = Darker than Black;0
Darker;0
than;0
Black;0
# New sentence = Neal Tiemann , lead guitarist in David Cook 's band;0
Neal;0
Tiemann;0
,;0
lead;0
guitarist;0
in;0
David;0
Cook;0
's;0
band;0
# New sentence = He was the son of William Edward Tomline and grandson of George Pretyman Tomline .;0
He;0
was;0
the;0
son;0
of;0
William;0
Edward;0
Tomline;0
and;0
grandson;0
of;0
George;0
Pretyman;0
Tomline;0
.;0
# New sentence = Over ( Drake song );0
Over;0
(;0
Drake;0
song;0
);0
# New sentence = Rachael Ray ( TV series );0
Rachael;0
Ray;0
(;0
TV;0
series;0
);0
# New sentence = 239 Rayne , Louisiana $ 12,588;0
239;0
Rayne;0
,;0
Louisiana;0
$;0
12,588;0
# New sentence = It is found in Surinam , Panama , French Guiana , Venezuela , Brazil and Colombia .;0
It;0
is;0
found;0
in;0
Surinam;0
,;0
Panama;0
,;0
French;0
Guiana;0
,;0
Venezuela;0
,;0
Brazil;0
and;0
Colombia;0
.;0
# New sentence = His younger brother was Edmund de la Pole .;0
His;0
younger;0
brother;0
was;0
Edmund;0
de;0
la;0
Pole;0
.;0
# New sentence = It is found only in Angola .;0
It;0
is;0
found;0
only;0
in;0
Angola;0
.;0
# New sentence = ''Drama '' ( Bitter : Sweet album ) , 2008;0
''Drama;0
'';0
(;0
Bitter;0
:;0
Sweet;0
album;0
);0
,;0
2008;0
# New sentence = '' The Wander-ground '' , Sally Miller Gearhart ( 1978 );0
'';0
The;0
Wander-ground;0
'';0
,;0
Sally;0
Miller;0
Gearhart;0
(;0
1978;0
);0
# New sentence = The École des mines d'Alès;0
The;0
École;0
des;0
mines;0
d'Alès;0
# New sentence = Extravadanses in Castres in July .;0
Extravadanses;0
in;0
Castres;0
in;0
July;0
.;0
# New sentence = California Society of Municipal Finance Officers ( CSMFO );0
California;0
Society;0
of;0
Municipal;0
Finance;0
Officers;0
(;0
CSMFO;0
);0
# New sentence = Arizona United SC;0
Arizona;0
United;0
SC;0
# New sentence = R. N. Sudarshan in Guest Appearance;0
R.;0
N.;0
Sudarshan;0
in;0
Guest;0
Appearance;0
# New sentence = ' '' USM Alger '' ';0
';0
'';0
USM;0
Alger;0
'';0
';0
# New sentence = ** '' Acrobasis craterantis '' ( Meyrick , 1933 );0
**;0
'';0
Acrobasis;0
craterantis;0
'';0
(;0
Meyrick;0
,;0
1933;0
);0
# New sentence = He was one of the founders and leaders of the United Gold Coast Convention ( UGCC ) known as `` The Big Six '' .;0
